 :<PROG=1 SEG=M  TRM=9999 SYS=+20 PRB1=+24 PRB2=+23 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 352 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 352 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 351 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 351 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 351 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 351 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 350 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 350 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 350 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 350 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 349 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 349 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 349 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 348 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 348 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 348 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 348 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 347 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 347 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 347 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 346 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 346 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 346 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 346 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 345 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 345 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 345 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 345 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 344 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 344 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 344 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 343 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 343 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 343 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 343 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 342 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 342 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 342 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 341 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 341 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 341 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 341 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 340 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 340 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 340 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 340 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 339 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 339 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 339 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 338 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 338 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 338 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 338 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 337 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 337 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 337 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 336 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 336 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 336 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 336 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 335 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 335 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 335 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 335 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 334 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 334 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 334 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 333 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 333 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 333 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 333 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 332 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 332 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 332 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 331 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 331 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 331 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 331 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 330 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 330 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 330 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 330 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 329 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 329 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 329 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 328 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 328 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 328 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 328 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 327 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 327 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 327 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 327 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 326 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 326 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 326 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 325 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 325 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 325 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 325 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 324 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 324 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 324 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 323 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 323 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 323 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 323 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 322 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 322 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 322 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 322 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 321 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 321 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 321 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 320 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 320 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 320 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 320 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 319 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 319 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 319 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 318 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 318 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 318 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 318 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 317 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 317 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 317 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 317 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 316 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 316 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 316 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 315 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 315 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 315 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 315 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 314 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 314 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 314 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 313 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 313 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 313 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 313 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 312 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 312 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 312 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 312 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 311 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 311 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 311 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 310 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 310 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 310 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 310 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 309 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 309 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 309 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 309 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 308 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 308 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 308 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 307 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 307 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 307 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 307 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 306 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 306 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 306 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 305 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 305 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 305 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 305 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 304 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 304 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 304 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 304 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 303 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 303 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 303 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 302 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 302 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 302 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 302 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 301 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 301 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 301 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 300 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 300 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 300 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 300 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 299 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 299 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 299 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 299 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 298 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 298 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 298 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 297 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 297 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 297 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 297 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 296 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 296 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 296 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 295 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 295 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 295 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 295 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 294 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 294 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 294 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 294 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 293 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 293 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 293 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 292 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 292 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 292 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 292 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 291 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 291 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 291 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 290 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
 :<PROG=1 SEG=2H TRM= 290 SYS=-41 PRB1=-33 PRB2=-32 PRB3=- 7 VAC=9999>
